label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
B,0.0,0.0,2.236593008041382,-0.1484435647726059,-0.07306730002164841,0.7516460418701172,-0.2510606348514557,-0.24279093742370605,0.031293150037527084,-0.2194315791130066,-0.40709158778190613,-0.6638320088386536,-0.12617695331573486,-0.46710389852523804,-1.3715519905090332,-0.27661964297294617,-0.43173304200172424,1.6836473941802979,-0.30371174216270447,-0.6348720192909241,0.6975377798080444,-0.3107755184173584,-0.759272038936615,-0.3986484110355377,-0.3141725957393646,-0.8702957034111023,-1.3188767433166504,-0.2009601891040802,-0.4824947118759155,1.3982937335968018,-0.23105040192604065,-0.7066361308097839,0.8045087456703186,-0.24258068203926086,-0.8448881506919861,-0.13023334741592407,-0.25622794032096863,-0.9666163921356201,-0.9561906456947327,-0.12066931277513504,-0.49111631512641907,0.8348768353462219,-0.14901001751422882,-0.6999033093452454,0.28810396790504456,-0.1653570830821991,-0.8303219676017761,-0.5357681512832642,-0.18122190237045288,-0.9374815225601196,-1.2460991144180298,-0.03632190823554993,-0.4721723794937134,0.041637908667325974,-0.06507590413093567,-0.6376810669898987,-0.40694430470466614,-0.08654766529798508,-0.7449344992637634,-0.703258216381073,-0.10532798618078232,-0.8349714279174805,-1.036737084388733
B,0.0,0.0,2.2321765422821045,-0.14915841817855835,-0.07174676656723022,0.7313659191131592,-0.25237399339675903,-0.23845233023166656,0.0034561699721962214,-0.21905037760734558,-0.40128234028816223,-0.6985474228858948,-0.1225338876247406,-0.4650537371635437,-1.4187994003295898,-0.2768774628639221,-0.4324879050254822,1.6754095554351807,-0.30256593227386475,-0.6367619633674622,0.6990000605583191,-0.30925625562667847,-0.7602195143699646,-0.3913832902908325,-0.3120388090610504,-0.8698251247406006,-1.309519648551941,-0.20084655284881592,-0.48292070627212524,1.3977259397506714,-0.23102688789367676,-0.7082407474517822,0.8092136979103088,-0.24345581233501434,-0.8454867005348206,-0.13600602746009827,-0.25775694847106934,-0.9662098288536072,-0.9743538498878479,-0.12030316144227982,-0.4920492172241211,0.8423569202423096,-0.14886440336704254,-0.7024286389350891,0.3067041337490082,-0.1662876009941101,-0.833052933216095,-0.5286573767662048,-0.18289226293563843,-0.940565288066864,-1.2567509412765503,-0.03561745584011078,-0.4735493063926697,0.056704651564359665,-0.0636579692363739,-0.6401742696762085,-0.38088417053222656,-0.08455829322338104,-0.7472805380821228,-0.6649067997932434,-0.10278043150901794,-0.8374997973442078,-0.9943081736564636
B,0.0,0.0,2.2753775119781494,-0.1482163965702057,-0.0743303969502449,0.8605635762214661,-0.24949298799037933,-0.24064192175865173,0.13939285278320312,-0.21660539507865906,-0.40249884128570557,-0.5664169788360596,-0.12218115478754044,-0.4650188386440277,-1.2963320016860962,-0.27336010336875916,-0.43124082684516907,1.6706132888793945,-0.3014756143093109,-0.6351163387298584,0.6772067546844482,-0.3091925382614136,-0.7594925165176392,-0.3960561752319336,-0.3128127455711365,-0.8705362677574158,-1.2894032001495361,-0.19790159165859222,-0.48159515857696533,1.3665090799331665,-0.2293560802936554,-0.706605851650238,0.7537559866905212,-0.24184909462928772,-0.8450590372085571,-0.17215412855148315,-0.2559399902820587,-0.9666926860809326,-0.9863581657409668,-0.11789850145578384,-0.49044835567474365,0.8005824089050293,-0.1468699872493744,-0.7003859281539917,0.24726136028766632,-0.1638978272676468,-0.8314354419708252,-0.5743376612663269,-0.18039019405841827,-0.9390571117401123,-1.2790580987930298,-0.03372747823596001,-0.4714597165584564,0.016820447519421577,-0.06202559545636177,-0.6378488540649414,-0.437159925699234,-0.08359835296869278,-0.7455641031265259,-0.7388006448745728,-0.10284531116485596,-0.835499107837677,-1.0720064640045166
B,0.0,0.0,2.277341365814209,-0.14747706055641174,-0.07306725531816483,0.8517683744430542,-0.250031977891922,-0.23849472403526306,0.1212436780333519,-0.21909099817276,-0.399120956659317,-0.5887370705604553,-0.12536418437957764,-0.4618506133556366,-1.3172252178192139,-0.27598607540130615,-0.4318084716796875,1.6692501306533813,-0.3036953806877136,-0.6356382966041565,0.6735012531280518,-0.31041908264160156,-0.7595715522766113,-0.413764625787735,-0.3134753406047821,-0.8703356981277466,-1.3216766119003296,-0.20005463063716888,-0.48321008682250977,1.3677222728729248,-0.2311953902244568,-0.7078649997711182,0.7550933361053467,-0.243580162525177,-0.8453162908554077,-0.17862947285175323,-0.2581023573875427,-0.9661175608634949,-0.9999828934669495,-0.119226835668087,-0.49292540550231934,0.8044732809066772,-0.1491767317056656,-0.7025569081306458,0.2576492130756378,-0.16686365008354187,-0.8326559662818909,-0.5562014579772949,-0.18452434241771698,-0.9398016333580017,-1.2629034519195557,-0.034494549036026,-0.4739060401916504,0.023352377116680145,-0.06373780220746994,-0.6398161053657532,-0.4238439202308655,-0.08496978878974915,-0.7464731335639954,-0.708016574382782,-0.10373817384243011,-0.8357729315757751,-1.030415415763855
B,0.0,0.0,2.284878730773926,-0.14744780957698822,-0.07445637881755829,0.8761146068572998,-0.2485603392124176,-0.24225303530693054,0.1502143293619156,-0.21657824516296387,-0.40283501148223877,-0.5592519044876099,-0.12265591323375702,-0.46291983127593994,-1.29080069065094,-0.2742758095264435,-0.4322167932987213,1.6703805923461914,-0.3014494478702545,-0.6353710889816284,0.6742202639579773,-0.30820363759994507,-0.7594395875930786,-0.400075763463974,-0.3111323416233063,-0.8706148862838745,-1.29563570022583,-0.19875231385231018,-0.48255670070648193,1.3622773885726929,-0.2292098104953766,-0.7068325281143188,0.7446986436843872,-0.24118322134017944,-0.845086932182312,-0.1739986389875412,-0.2551303505897522,-0.9669066071510315,-0.9814476370811462,-0.11793787032365799,-0.49131467938423157,0.7942346334457397,-0.14687076210975647,-0.7007430791854858,0.23670688271522522,-0.1636732816696167,-0.8316014409065247,-0.5726828575134277,-0.18041372299194336,-0.9397043585777283,-1.2688608169555664,-0.033238887786865234,-0.4718691110610962,0.010191432200372219,-0.06198004633188248,-0.638070821762085,-0.4481706917285919,-0.08327237516641617,-0.7459567189216614,-0.7427418231964111,-0.10219914466142654,-0.8366437554359436,-1.0702592134475708
B,0.0,0.0,2.2353556156158447,-0.1475951373577118,-0.07404005527496338,0.8327622413635254,-0.24942822754383087,-0.24343647062778473,0.14351043105125427,-0.21646659076213837,-0.40469425916671753,-0.5320342779159546,-0.1226554587483406,-0.463285893201828,-1.234715461730957,-0.27320361137390137,-0.4327770173549652,1.6812055110931396,-0.300992488861084,-0.6346287727355957,0.703151524066925,-0.30801600217819214,-0.7584465742111206,-0.37134841084480286,-0.3111245334148407,-0.8698161840438843,-1.2734267711639404,-0.19740094244480133,-0.4829862713813782,1.3811641931533813,-0.22824938595294952,-0.7057304978370667,0.7634611129760742,-0.24038128554821014,-0.8441067934036255,-0.1799910068511963,-0.25454050302505493,-0.9670621752738953,-1.007018804550171,-0.11692924052476883,-0.490898460149765,0.8178485631942749,-0.14586403965950012,-0.6986092329025269,0.24357204139232635,-0.16296948492527008,-0.8301599025726318,-0.5998765826225281,-0.17987698316574097,-0.9393953084945679,-1.3192687034606934,-0.03252793848514557,-0.4708242118358612,0.040223438292741776,-0.06092777103185654,-0.6359604001045227,-0.4384934604167938,-0.08236144483089447,-0.7438574433326721,-0.7654469013214111,-0.10135627537965775,-0.8354219198226929,-1.1206356287002563
B,0.0,0.0,2.2557671070098877,-0.14587993919849396,-0.07404295355081558,0.8391557335853577,-0.24843983352184296,-0.24414408206939697,0.13530363142490387,-0.21712572872638702,-0.4061014950275421,-0.5504916906356812,-0.12104295939207077,-0.4607539176940918,-1.2588478326797485,-0.27397361397743225,-0.4351124167442322,1.6716660261154175,-0.3012147545814514,-0.6371995806694031,0.7039037942886353,-0.3078954517841339,-0.7606353759765625,-0.3714350759983063,-0.31067779660224915,-0.8709839582443237,-1.2833198308944702,-0.19858254492282867,-0.4852612614631653,1.3674776554107666,-0.22924856841564178,-0.7070222496986389,0.7697383761405945,-0.2411949634552002,-0.8450214266777039,-0.15806205570697784,-0.25525686144828796,-0.966873288154602,-0.9796385765075684,-0.11779428273439407,-0.49325624108314514,0.8005763292312622,-0.14722689986228943,-0.700363039970398,0.2555934190750122,-0.1647210568189621,-0.831742525100708,-0.5820910930633545,-0.18244466185569763,-0.9407094717025757,-1.3079006671905518,-0.0329325795173645,-0.47320666909217834,0.01601683907210827,-0.06189218536019325,-0.6385452151298523,-0.4456667900085449,-0.08331621438264847,-0.7461529970169067,-0.7631159424781799,-0.10220666229724884,-0.8368769288063049,-1.114626169204712
B,0.0,0.0,2.294306755065918,-0.14707255363464355,-0.07303520292043686,0.8747169375419617,-0.2489965260028839,-0.24050596356391907,0.15187060832977295,-0.21762952208518982,-0.40113115310668945,-0.5506623983383179,-0.12374881654977798,-0.4619216024875641,-1.2736679315567017,-0.27439919114112854,-0.43159058690071106,1.6568727493286133,-0.30196285247802734,-0.6358926892280579,0.6608190536499023,-0.30889907479286194,-0.7600423097610474,-0.4149947762489319,-0.31204304099082947,-0.8708456754684448,-1.3136601448059082,-0.19870169460773468,-0.4820270240306854,1.3581401109695435,-0.22976671159267426,-0.7066013216972351,0.7385895252227783,-0.24209463596343994,-0.84479159116745,-0.1877516359090805,-0.25634944438934326,-0.9665841460227966,-1.0030626058578491,-0.1180843710899353,-0.49127405881881714,0.8002954125404358,-0.1475285291671753,-0.7002032995223999,0.25043559074401855,-0.16537128388881683,-0.8314823508262634,-0.569094181060791,-0.18314562737941742,-0.940048336982727,-1.280964732170105,-0.03348762169480324,-0.4726812243461609,0.02581871673464775,-0.062063124030828476,-0.6385126113891602,-0.4272442162036896,-0.08360658586025238,-0.7460521459579468,-0.7270455360412598,-0.10290297865867615,-0.836567223072052,-1.063718318939209
B,0.0,0.0,2.2711498737335205,-0.1478305160999298,-0.074770987033844,0.8341181874275208,-0.24920997023582458,-0.24511855840682983,0.12561212480068207,-0.21590590476989746,-0.40748971700668335,-0.5625888705253601,-0.12123432755470276,-0.4662896394729614,-1.2760050296783447,-0.27370333671569824,-0.43158867955207825,1.6656213998794556,-0.30119091272354126,-0.6352725028991699,0.6716518998146057,-0.308295339345932,-0.7595577836036682,-0.41247233748435974,-0.3117050528526306,-0.8705241084098816,-1.3174059391021729,-0.1979476660490036,-0.48202624917030334,1.3746914863586426,-0.22867852449417114,-0.7062702775001526,0.7569729089736938,-0.24116912484169006,-0.8448699116706848,-0.17655785381793976,-0.255318820476532,-0.9668569564819336,-0.9917982816696167,-0.11726197600364685,-0.4907534718513489,0.8182148337364197,-0.14665021002292633,-0.6994975805282593,0.26021257042884827,-0.16435745358467102,-0.8314076066017151,-0.5706999897956848,-0.18154145777225494,-0.9403337240219116,-1.281187891960144,-0.03277738764882088,-0.47164955735206604,0.04159601777791977,-0.061587825417518616,-0.6379456520080566,-0.4234029948711395,-0.08339159190654755,-0.7463153600692749,-0.7340710163116455,-0.10270484536886215,-0.8374606370925903,-1.0736559629440308
B,0.0,0.0,2.2515933513641357,-0.14870968461036682,-0.0742034763097763,0.8237496614456177,-0.2509755492210388,-0.2452104389667511,0.11916361004114151,-0.21653258800506592,-0.4083351790904999,-0.5667765736579895,-0.12047626078128815,-0.4687522053718567,-1.2791310548782349,-0.27587565779685974,-0.4328154921531677,1.668755292892456,-0.3029199242591858,-0.6362726092338562,0.68236243724823,-0.3088875710964203,-0.7605231404304504,-0.40598973631858826,-0.3109382092952728,-0.8715851902961731,-1.3184665441513062,-0.19974657893180847,-0.4830770492553711,1.3771568536758423,-0.23038718104362488,-0.7070330381393433,0.7673060297966003,-0.24259932339191437,-0.8448391556739807,-0.17629016935825348,-0.2568654417991638,-0.9664471745491028,-1.0046578645706177,-0.11897057294845581,-0.4917008876800537,0.8209164142608643,-0.14813999831676483,-0.7008343935012817,0.2719622254371643,-0.1663166880607605,-0.831934928894043,-0.5676982998847961,-0.18420928716659546,-0.9401388168334961,-1.2930424213409424,-0.034396253526210785,-0.4723954200744629,0.045905452221632004,-0.06279541552066803,-0.6393543481826782,-0.4140380620956421,-0.08426469564437866,-0.7471871972084045,-0.7278541922569275,-0.10361455380916595,-0.8378547430038452,-1.0749225616455078
B,0.0,0.0,2.249876022338867,-0.1480676531791687,-0.073529914021492,0.8418180346488953,-0.25039637088775635,-0.2425204962491989,0.15049515664577484,-0.21631744503974915,-0.40441781282424927,-0.524280309677124,-0.1222594603896141,-0.4662565290927887,-1.228713035583496,-0.2735236585140228,-0.431069940328598,1.6670573949813843,-0.30113929510116577,-0.6335840225219727,0.6822164058685303,-0.30802294611930847,-0.7579697966575623,-0.38961294293403625,-0.31112584471702576,-0.8697634339332581,-1.2860453128814697,-0.1973370760679245,-0.48150309920310974,1.3771419525146484,-0.22825761139392853,-0.7051550149917603,0.7530634999275208,-0.24059976637363434,-0.8437207937240601,-0.1870896965265274,-0.2549642324447632,-0.9669504761695862,-1.0108321905136108,-0.11674398928880692,-0.48998522758483887,0.8249849677085876,-0.14601247012615204,-0.6984476447105408,0.244625061750412,-0.16378998756408691,-0.8306241631507874,-0.5989307761192322,-0.18125586211681366,-0.9404552578926086,-1.3163352012634277,-0.03213578835129738,-0.47092169523239136,0.05980699881911278,-0.06096206605434418,-0.6372960209846497,-0.4285065233707428,-0.08314311504364014,-0.7458379864692688,-0.7616933584213257,-0.1032540425658226,-0.8377763628959656,-1.1190433502197266
B,0.0,0.0,2.279510021209717,-0.1475224643945694,-0.07189621776342392,0.8567156195640564,-0.25066474080085754,-0.24005253612995148,0.15598179399967194,-0.21867166459560394,-0.4038131833076477,-0.5207021236419678,-0.12583684921264648,-0.4672786593437195,-1.2242037057876587,-0.2728547155857086,-0.43116259574890137,1.6549209356307983,-0.3011090159416199,-0.634023129940033,0.6627540588378906,-0.3081135153770447,-0.7582974433898926,-0.41126614809036255,-0.311458945274353,-0.8696349263191223,-1.3092396259307861,-0.19672134518623352,-0.48220786452293396,1.3694806098937988,-0.22823430597782135,-0.7063189148902893,0.7383193373680115,-0.24051617085933685,-0.8444305658340454,-0.19382697343826294,-0.25511443614959717,-0.9669108986854553,-1.0129345655441284,-0.11644452065229416,-0.4909498691558838,0.8231850266456604,-0.14651605486869812,-0.7002432942390442,0.23588448762893677,-0.16472342610359192,-0.8325567245483398,-0.5924715995788574,-0.18252797424793243,-0.9423437118530273,-1.301701307296753,-0.03140414506196976,-0.47219306230545044,0.06362710893154144,-0.06087438762187958,-0.6397094130516052,-0.42828187346458435,-0.08299975097179413,-0.7484535574913025,-0.7486842274665833,-0.10301408916711807,-0.840237557888031,-1.0970677137374878
B,0.0,0.0,2.3307671546936035,-0.14793963730335236,-0.07230094820261002,0.9281807541847229,-0.25165674090385437,-0.23903512954711914,0.20622099936008453,-0.2196621298789978,-0.4016138017177582,-0.48772186040878296,-0.1256178319454193,-0.46590152382850647,-1.2084046602249146,-0.2726576626300812,-0.4321480095386505,1.6251327991485596,-0.30051442980766296,-0.635359525680542,0.6299431920051575,-0.30737805366516113,-0.7593265175819397,-0.4280445873737335,-0.3105372488498688,-0.870468020439148,-1.3109835386276245,-0.19621287286281586,-0.4824940860271454,1.3364815711975098,-0.2273329794406891,-0.7070847749710083,0.7048447728157043,-0.23944245278835297,-0.8450972437858582,-0.20662222802639008,-0.2537240982055664,-0.9672765731811523,-1.0089606046676636,-0.11571159958839417,-0.4905553460121155,0.7975846529006958,-0.14561262726783752,-0.7000039219856262,0.22157572209835052,-0.16367411613464355,-0.8324238061904907,-0.590477466583252,-0.18138571083545685,-0.9421812295913696,-1.2882238626480103,-0.030879531055688858,-0.47045233845710754,0.05000210180878639,-0.05988745018839836,-0.6382942199707031,-0.43905481696128845,-0.08183428645133972,-0.7473909854888916,-0.7590073347091675,-0.10160595178604126,-0.8390331864356995,-1.1032291650772095
B,0.0,0.0,2.353684425354004,-0.1474679410457611,-0.06983503699302673,0.9366433620452881,-0.25021058320999146,-0.2362222671508789,0.2120741754770279,-0.21727696061134338,-0.400141179561615,-0.4785054624080658,-0.12422443926334381,-0.4688893258571625,-1.195944905281067,-0.27187415957450867,-0.4306468367576599,1.6064062118530273,-0.2997213900089264,-0.6350852251052856,0.6077211499214172,-0.3071401119232178,-0.7597518563270569,-0.442317932844162,-0.3107740879058838,-0.8711716532707214,-1.3171354532241821,-0.1955106109380722,-0.481576532125473,1.3286161422729492,-0.22695089876651764,-0.7074041962623596,0.6926934123039246,-0.23898296058177948,-0.8452402353286743,-0.2165137082338333,-0.2532425820827484,-0.9674028754234314,-1.0180684328079224,-0.11546362191438675,-0.49008747935295105,0.8024406433105469,-0.14510807394981384,-0.7006750702857971,0.2214498370885849,-0.1630617082118988,-0.8327414393424988,-0.5898857116699219,-0.18067757785320282,-0.9425344467163086,-1.2901592254638672,-0.030764205381274223,-0.4705441892147064,0.06808599084615707,-0.059280477464199066,-0.6385663747787476,-0.4290190041065216,-0.08051066100597382,-0.7476590871810913,-0.7524470686912537,-0.09983667731285095,-0.8398010730743408,-1.0998173952102661
B,0.0,0.0,2.3245415687561035,-0.1497448831796646,-0.07053490728139877,0.8355294466018677,-0.2543189227581024,-0.24013584852218628,0.10699383914470673,-0.2206011861562729,-0.4056912958621979,-0.5818535089492798,-0.12383142113685608,-0.4688287377357483,-1.291990041732788,-0.27332839369773865,-0.4314941465854645,1.6172243356704712,-0.30133986473083496,-0.6357019543647766,0.6256886124610901,-0.30883538722991943,-0.7601845264434814,-0.4437958598136902,-0.3128418028354645,-0.8712879419326782,-1.3407596349716187,-0.196632981300354,-0.4825025200843811,1.3575290441513062,-0.2276882380247116,-0.7076318860054016,0.7458785176277161,-0.23963841795921326,-0.8456516861915588,-0.16795749962329865,-0.25396907329559326,-0.9672122597694397,-0.9735742211341858,-0.11641697585582733,-0.4907543659210205,0.8322713971138,-0.14613176882266998,-0.6998463273048401,0.2733681797981262,-0.1635117530822754,-0.8315249681472778,-0.553989827632904,-0.18058067560195923,-0.9395561814308167,-1.2638639211654663,-0.03240469843149185,-0.4712340235710144,0.08497229963541031,-0.06140318885445595,-0.6381773948669434,-0.39345139265060425,-0.08293873816728592,-0.7467536926269531,-0.7207207083702087,-0.10215026140213013,-0.8371697664260864,-1.072038173675537
B,0.0,0.0,2.3226897716522217,-0.14926667511463165,-0.07238762825727463,0.9000168442726135,-0.2518560588359833,-0.24017730355262756,0.1812184751033783,-0.2183654010295868,-0.4037624001502991,-0.5070624947547913,-0.12479192763566971,-0.46998244524002075,-1.220084547996521,-0.27216917276382446,-0.43177422881126404,1.6289176940917969,-0.3004809021949768,-0.6357803344726562,0.6247407793998718,-0.3078761696815491,-0.7603739500045776,-0.43475645780563354,-0.3114083409309387,-0.8718652129173279,-1.313132405281067,-0.1953175812959671,-0.4815157651901245,1.3502216339111328,-0.22630129754543304,-0.7068353891372681,0.714733898639679,-0.23842191696166992,-0.8452562093734741,-0.19880180060863495,-0.2524581849575043,-0.967607855796814,-0.9976189136505127,-0.11491075158119202,-0.4889947772026062,0.8153154253959656,-0.14420968294143677,-0.6982502937316895,0.22932112216949463,-0.16180486977100372,-0.8300848007202148,-0.586028516292572,-0.17907854914665222,-0.9390058517456055,-1.2784990072250366,-0.030783193185925484,-0.4686233699321747,0.06909318268299103,-0.059511829167604446,-0.6357179880142212,-0.4326520562171936,-0.08170391619205475,-0.7444916367530823,-0.7613345980644226,-0.1018986701965332,-0.8358462452888489,-1.1063003540039062
B,0.0,0.0,2.3128762245178223,-0.14842210710048676,-0.06906318664550781,0.9031862020492554,-0.25352102518081665,-0.2339520901441574,0.1947966367006302,-0.2218560427427292,-0.3988703489303589,-0.4810028672218323,-0.12856435775756836,-0.4698740243911743,-1.1843892335891724,-0.2723560929298401,-0.43291741609573364,1.6227587461471558,-0.3008846342563629,-0.6356788277626038,0.6286200881004333,-0.30798497796058655,-0.7596748471260071,-0.4290705621242523,-0.3112250566482544,-0.871049165725708,-1.3105653524398804,-0.19555707275867462,-0.4833064079284668,1.35012948513031,-0.22697949409484863,-0.7073907852172852,0.7101711630821228,-0.23906178772449493,-0.8448116779327393,-0.20723865926265717,-0.253329336643219,-0.9673801064491272,-1.01340651512146,-0.11548009514808655,-0.4909309148788452,0.8241499662399292,-0.1448293924331665,-0.6995217800140381,0.22086401283740997,-0.1627798080444336,-0.8312459588050842,-0.5947827696800232,-0.18021996319293976,-0.9410309791564941,-1.2906854152679443,-0.030849777162075043,-0.47046464681625366,0.09167445451021194,-0.059731658548116684,-0.6379359364509583,-0.4372839331626892,-0.0816328227519989,-0.7467371821403503,-0.7784716486930847,-0.10163068026304245,-0.8389737606048584,-1.1323275566101074
B,0.0,0.0,2.359525680541992,-0.14838624000549316,-0.06659555435180664,0.8762059211730957,-0.2532329559326172,-0.2316688448190689,0.1364913433790207,-0.2208491712808609,-0.39918532967567444,-0.5586080551147461,-0.12747661769390106,-0.4714139699935913,-1.274715542793274,-0.2731865346431732,-0.4319186210632324,1.601540207862854,-0.30143117904663086,-0.6355933547019958,0.5893606543540955,-0.3093070387840271,-0.7601154446601868,-0.4805561304092407,-0.3130286633968353,-0.87078458070755,-1.3713377714157104,-0.1963643580675125,-0.48430487513542175,1.3482370376586914,-0.22808271646499634,-0.7090107202529907,0.7124122977256775,-0.24027341604232788,-0.8460316061973572,-0.19084574282169342,-0.2543538510799408,-0.9671112895011902,-0.9880645871162415,-0.11642777174711227,-0.49331119656562805,0.8336991667747498,-0.14617860317230225,-0.7031418085098267,0.24882467091083527,-0.1640184223651886,-0.8333932757377625,-0.5394590497016907,-0.18113863468170166,-0.9412673711776733,-1.2230372428894043,-0.031733546406030655,-0.4738840162754059,0.10065711289644241,-0.06066961586475372,-0.6414099931716919,-0.40722906589508057,-0.0821022316813469,-0.7493192553520203,-0.7194297313690186,-0.10162334144115448,-0.8399084806442261,-1.0536738634109497
B,0.0,0.0,2.354599952697754,-0.14920437335968018,-0.0688638910651207,0.8591541647911072,-0.2538265585899353,-0.23493660986423492,0.10909219086170197,-0.22212913632392883,-0.4021192193031311,-0.5997665524482727,-0.1281288117170334,-0.4705638885498047,-1.3238598108291626,-0.2730138599872589,-0.43220821022987366,1.6174185276031494,-0.30055156350135803,-0.6369469165802002,0.5972710847854614,-0.30816271901130676,-0.7618135213851929,-0.4841701090335846,-0.3117114007472992,-0.872236430644989,-1.3831790685653687,-0.1964462548494339,-0.4836704134941101,1.3538376092910767,-0.22770802676677704,-0.709420919418335,0.7286656498908997,-0.2400151640176773,-0.847072184085846,-0.16619384288787842,-0.253857284784317,-0.9672417640686035,-0.9563308358192444,-0.11644899100065231,-0.49240878224372864,0.8233758807182312,-0.1463472843170166,-0.702910840511322,0.2604075074195862,-0.16382788121700287,-0.8328128457069397,-0.5157914161682129,-0.18064886331558228,-0.9392307996749878,-1.1921638250350952,-0.03217514231801033,-0.4724275469779968,0.06749697029590607,-0.06136053800582886,-0.6390451788902283,-0.41418933868408203,-0.08317546546459198,-0.745951771736145,-0.7071579098701477,-0.10288342833518982,-0.8347137570381165,-1.028517723083496
B,0.0,0.0,2.3673839569091797,-0.1490081548690796,-0.0692349299788475,0.885608434677124,-0.25402164459228516,-0.23553410172462463,0.1265769749879837,-0.22346794605255127,-0.4016633629798889,-0.5933226346969604,-0.1285891979932785,-0.4682864844799042,-1.3272377252578735,-0.27532100677490234,-0.4322594702243805,1.6141533851623535,-0.30182909965515137,-0.637994110584259,0.604178249835968,-0.309067040681839,-0.7626038193702698,-0.46431854367256165,-0.3126526176929474,-0.8725305795669556,-1.3580083847045898,-0.19848372042179108,-0.4834691882133484,1.3407584428787231,-0.22907781600952148,-0.7094932198524475,0.7204983234405518,-0.2407335638999939,-0.8470872044563293,-0.16849732398986816,-0.2544611096382141,-0.9670829772949219,-0.9578635096549988,-0.11782185733318329,-0.49209457635879517,0.8054850697517395,-0.1472640484571457,-0.7021822333335876,0.2509382665157318,-0.16403575241565704,-0.8316821455955505,-0.5232046246528625,-0.18071329593658447,-0.9377214908599854,-1.201631784439087,-0.03317272290587425,-0.4720233678817749,0.0475912019610405,-0.0622689314186573,-0.6379129886627197,-0.4217129051685333,-0.08404560387134552,-0.7448707222938538,-0.7118107080459595,-0.10357087850570679,-0.8337658047676086,-1.0355734825134277
B,0.0,0.0,2.371854543685913,-0.14981985092163086,-0.07108762115240097,0.9051863551139832,-0.25432899594306946,-0.2372046858072281,0.1447111815214157,-0.22250890731811523,-0.40137526392936707,-0.5792273879051208,-0.12832015752792358,-0.4692513644695282,-1.3169296979904175,-0.2732233703136444,-0.43436649441719055,1.6144382953643799,-0.2997550666332245,-0.6395074725151062,0.5850940942764282,-0.30673128366470337,-0.764063835144043,-0.496967077255249,-0.31003162264823914,-0.874193549156189,-1.3950029611587524,-0.1961595118045807,-0.4844786822795868,1.3394627571105957,-0.22717104852199554,-0.7099214792251587,0.7062366008758545,-0.2387378066778183,-0.8472543358802795,-0.18538329005241394,-0.25224387645721436,-0.9676637053489685,-0.9753609895706177,-0.11574266850948334,-0.4924250841140747,0.8039417862892151,-0.14556141197681427,-0.7020238637924194,0.24657200276851654,-0.16264726221561432,-0.8315938711166382,-0.5141249299049377,-0.17949682474136353,-0.9380236268043518,-1.181760311126709,-0.030868159607052803,-0.4722367823123932,0.04568708315491676,-0.060016922652721405,-0.6381621360778809,-0.4143969714641571,-0.08222275227308273,-0.7450689077377319,-0.6937006115913391,-0.10264075547456741,-0.8339568376541138,-1.0103342533111572
B,0.0,0.0,2.3858559131622314,-0.14803284406661987,-0.06845659017562866,0.868685781955719,-0.25246739387512207,-0.2362988144159317,0.10409410297870636,-0.22210781276226044,-0.40205907821655273,-0.6130792498588562,-0.127934530377388,-0.46710383892059326,-1.340743064880371,-0.27309417724609375,-0.4339255690574646,1.599409580230713,-0.29939839243888855,-0.63947594165802,0.5842692852020264,-0.30688732862472534,-0.7640554308891296,-0.4895761013031006,-0.31069016456604004,-0.8734237551689148,-1.3877421617507935,-0.1960267424583435,-0.4844167232513428,1.338250756263733,-0.2273978739976883,-0.7103657126426697,0.7206511497497559,-0.23943714797496796,-0.8476736545562744,-0.1674867570400238,-0.2536270320415497,-0.967302143573761,-0.9589524865150452,-0.11554311960935593,-0.49252083897590637,0.8129881024360657,-0.14599590003490448,-0.7026000618934631,0.2657046318054199,-0.1631726622581482,-0.8320208787918091,-0.509471595287323,-0.18022876977920532,-0.9377619028091431,-1.1937607526779175,-0.030959410592913628,-0.4726756811141968,0.059959881007671356,-0.06017201393842697,-0.6384787559509277,-0.39569029211997986,-0.08180739730596542,-0.7451148629188538,-0.6793748736381531,-0.10133812576532364,-0.8335416316986084,-1.0039920806884766
